Class_path,Hit_count,Method_name%,Method_modifiers,Method_signatures,Method_Name%
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$6,0,,[],void <init>(org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiatorTest),<init>
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$6,0,,[public],double value(double),value
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$7,0,,[],void <init>(org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiatorTest),<init>
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$7,0,,[public],double value(double),value
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$8,0,,[],void <init>(org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiatorTest),<init>
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$8,0,,[public],double[] value(double),value
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$9,0,,[],void <init>(org.apache.commons.math4.analysis.differentiation.FiniteDifferencesDifferentiatorTest),<init>
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest$9,0,,[public],double[][] value(double),value
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void <init>(),<init>
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testBoundedSqrt(),testBoundedSqrt
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testBounds(),testBounds
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testConstant(),testConstant
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testGaussian(),testGaussian
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testLinear(),testLinear
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testMatrixFunction(),testMatrixFunction
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testSerialization(),testSerialization
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testSeveralFreeParameters(),testSeveralFreeParameters
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testStepSizeUnstability(),testStepSizeUnstability
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testTooLargeStep(),testTooLargeStep
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testVectorFunction(),testVectorFunction
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testWrongNumberOfPoints(),testWrongNumberOfPoints
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testWrongOrder(),testWrongOrder
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testWrongOrderMatrix(),testWrongOrderMatrix
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testWrongOrderVector(),testWrongOrderVector
org\apache\commons\math4\analysis\differentiation\FiniteDifferencesDifferentiatorTest,0,,[public],void testWrongStepSize(),testWrongStepSize
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest$EuclideanDistance,0,,[private],void <init>(),<init>
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest$EuclideanDistance,0,,[public],double[] gradient(double[]),gradient
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest$EuclideanDistance,0,,[public],double value(double[]),value
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest$EuclideanDistance,0,,[public],org.apache.commons.math4.analysis.differentiation.DerivativeStructure value(org.apache.commons.math4.analysis.differentiation.DerivativeStructure[]),value
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest,0,,[public],void <init>(),<init>
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest,0,,[public],void test2DDistance(),test2DDistance
org\apache\commons\math4\analysis\differentiation\GradientFunctionTest,0,,[public],void test3DDistance(),test3DDistance
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest$SphereMapping,0,,[public],void <init>(double),<init>
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest$SphereMapping,0,,[public],double[][] jacobian(double[]),jacobian
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest$SphereMapping,0,,[public],double[] value(double[]),value
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest$SphereMapping,0,,[public],org.apache.commons.math4.analysis.differentiation.DerivativeStructure[] value(org.apache.commons.math4.analysis.differentiation.DerivativeStructure[]),value
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest,0,,[public],void <init>(),<init>
org\apache\commons\math4\analysis\differentiation\JacobianFunctionTest,0,,[public],void testSphere(),testSphere
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void <init>(),<init>
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[protected],org.apache.commons.math4.analysis.differentiation.SparseGradient build(double),build
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,"[private, varargs]","void checkF0F1(org.apache.commons.math4.analysis.differentiation.SparseGradient,double,double[])",checkF0F1
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testAbs(),testAbs
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testAdd(),testAdd
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testAtan2(),testAtan2
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testAtan2SpecialCases(),testAtan2SpecialCases
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCbrtDefinition(),testCbrtDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCbrtPow3(),testCbrtPow3
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCeilFloorRintLong(),testCeilFloorRintLong
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCompose(),testCompose
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCompositionOneVariableX(),testCompositionOneVariableX
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCompositionOneVariableY(),testCompositionOneVariableY
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testConstant(),testConstant
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCopySign(),testCopySign
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCosAcos(),testCosAcos
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCoshAcosh(),testCoshAcosh
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testCoshDefinition(),testCoshDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testDegRad(),testDegRad
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testDivision(),testDivision
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testExp(),testExp
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testExpm1Definition(),testExpm1Definition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testExpression(),testExpression
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testField(),testField
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testHypotDefinition(),testHypotDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testHypotNeglectible(),testHypotNeglectible
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testHypotNoOverflow(),testHypotNoOverflow
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testHypotSpecial(),testHypotSpecial
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLinearCombination1DSDS(),testLinearCombination1DSDS
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLinearCombination1DoubleDS(),testLinearCombination1DoubleDS
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLinearCombination2DSDS(),testLinearCombination2DSDS
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLinearCombination2DoubleDS(),testLinearCombination2DoubleDS
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLog(),testLog
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLog1pDefinition(),testLog1pDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLog1pExpm1(),testLog1pExpm1
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLog10Definition(),testLog10Definition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLog10Power(),testLog10Power
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testLogExp(),testLogExp
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testMult(),testMult
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testMultiply(),testMultiply
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testNegate(),testNegate
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPow(),testPow
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPowDoubleDS(),testPowDoubleDS
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPowReciprocalPow(),testPowReciprocalPow
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPrimitiveAdd(),testPrimitiveAdd
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPrimitiveMultiply(),testPrimitiveMultiply
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPrimitiveRemainder(),testPrimitiveRemainder
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testPrimitiveSubtract(),testPrimitiveSubtract
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testReciprocal(),testReciprocal
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testRemainder(),testRemainder
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testRootNSingularity(),testRootNSingularity
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSerialization(),testSerialization
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSignum(),testSignum
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSinAsin(),testSinAsin
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSinCos(),testSinCos
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSinhAsinh(),testSinhAsinh
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSinhDefinition(),testSinhDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSqrtDefinition(),testSqrtDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSqrtPow2(),testSqrtPow2
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSubtract(),testSubtract
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testSubtraction(),testSubtraction
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTanAtan(),testTanAtan
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTangentDefinition(),testTangentDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTanhAtanh(),testTanhAtanh
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTanhDefinition(),testTanhDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTaylorAtan2(),testTaylorAtan2
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTaylorPolynomial(),testTaylorPolynomial
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testToDegreesDefinition(),testToDegreesDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testToRadiansDefinition(),testToRadiansDefinition
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testTrigo(),testTrigo
org\apache\commons\math4\analysis\differentiation\SparseGradientTest,0,,[public],void testVarAddition(),testVarAddition
